id,no_of_bed,no_of_bath,neighbourhoodID,room_type_ID,price,number_of_reviews,rating,licenseID,calendar.count_demand
7.40074E+17,4,3,17,1,325,62,4.9,2,53
7.40166E+17,3,1,2,1,327,4,4.5,4,235
7.40173E+17,1,1,12,2,119,1,0,2,365
7.40546E+17,3,3,5,1,914,8,5,2,84
7.40549E+17,3,2,2,1,243,41,4.93,2,335
7.40683E+17,2,2,2,1,249,0,0,4,170
7.41328E+17,1,1,2,1,118,1,0,4,171
7.41386E+17,1,1,14,1,135,36,4.83,2,339
7.41441E+17,3,2,8,1,179,51,4.87,2,360
7.41665E+17,2,1,3,1,152,0,0,4,2
7.42185E+17,1,1,21,2,85,0,0,4,310
7.4227E+17,1,1,20,2,221,2,0,4,275
7.43418E+17,1,1,21,1,120,0,0,4,1
7.43771E+17,2,1,11,1,150,53,4.79,2,353
7.43817E+17,2,1,6,1,200,48,4.83,2,265
7.445E+17,6,2,1,1,292,87,4.9,2,94
7.44904E+17,2,1,2,1,200,0,0,4,277
7.44917E+17,2,1,22,1,290,1,0,4,311
7.44951E+17,1,1,2,1,240,0,0,4,277
7.44959E+17,1,1,22,1,210,1,0,4,331
7.44961E+17,1,1,11,1,182,30,4.97,2,4
7.44968E+17,1,1,22,1,210,0,0,4,365
7.44976E+17,2,1,22,1,320,0,0,4,277
7.44985E+17,2,1,22,1,272,0,0,4,365
7.4499E+17,1,1,2,1,158,15,4.94,2,342
7.4499E+17,2,1,22,1,320,0,0,4,277
7.44996E+17,2,1,22,1,320,0,0,4,277
7.45001E+17,1,1,22,1,213,0,0,4,277
7.45026E+17,2,1.5,2,1,623,0,0,2,96
7.45027E+17,4,2,6,1,218,2,0,4,140
7.45194E+17,3,1,23,3,50,0,0,4,32
7.45468E+17,1,1,22,1,213,0,0,4,293
7.45479E+17,1,1,22,1,213,0,0,4,277
7.45488E+17,1,1,22,1,213,0,0,4,277
7.45498E+17,1,1,22,1,213,0,0,4,309
7.45522E+17,1,1,22,1,213,0,0,4,283
7.45524E+17,6,2.5,8,1,380,6,4.67,2,17
7.45528E+17,1,1,22,1,213,0,0,4,311
7.45533E+17,1,1,22,1,213,0,0,4,365
7.45542E+17,1,1,22,1,210,1,0,4,296
7.45551E+17,2,1,8,1,162,3,5,2,288
7.45551E+17,1,1,22,1,210,0,0,4,365
7.45559E+17,1,1,22,1,213,0,0,4,317
7.45689E+17,1,1,11,1,118,0,0,4,32
7.45736E+17,1,1,2,1,150,2,0,4,132
7.45756E+17,2,1,2,1,350,0,0,4,253
7.46481E+17,1,1,4,1,145,20,4.65,2,84
7.46517E+17,1,1,7,1,135,35,4.91,2,284
7.46649E+17,1,1,2,1,1449,0,0,2,1
7.47022E+17,1,1,19,1,103,35,4.89,2,35
7.47101E+17,2,1,3,1,371,17,4.88,2,10
7.47156E+17,2,1,2,1,200,17,4.65,2,10
7.47187E+17,2,1,11,3,55,2,0,2,1
7.47188E+17,1,1,11,3,70,0,0,2,1
7.47755E+17,2,2,2,1,109,66,4.84,2,52
7.4783E+17,2,1.5,22,1,170,1,0,4,96
7.48524E+17,2,1,2,1,112,71,4.31,2,240
7.48542E+17,2,1.5,21,1,130,18,4.72,2,276
7.48602E+17,3,2,16,1,160,0,0,2,283
7.48994E+17,3,1,2,1,271,65,4.77,2,334
7.49164E+17,2,1,5,1,385,0,0,4,1
7.49266E+17,2,2.5,2,1,200,3,5,4,206
7.49295E+17,1,1,7,1,85,3,4.67,4,147
7.49336E+17,3,2,2,1,2000,0,0,2,1
7.49364E+17,1,2,9,2,60,76,4.9,2,305
7.49463E+17,1,1,12,2,89,8,4.75,2,365
7.49468E+17,1,1,13,1,118,8,5,4,254
7.49486E+17,1,1,12,2,89,4,5,2,365
7.49548E+17,1,1,2,1,144,3,5,4,42
7.49559E+17,2,1,22,1,130,2,0,4,93
7.4971E+17,1,1,22,1,125,6,4.67,2,215
7.32863E+17,1,1,2,1,106,2,0,4,0
7.49951E+17,1,2,9,2,71,83,4.92,2,328
7.50063E+17,1,1,5,1,133,1,0,4,212
7.33324E+17,2,1,13,1,160,4,3.5,2,0
7.50297E+17,1,1,6,1,125,3,5,2,357
7.5081E+17,3,1,21,1,150,6,4.83,2,190
7.5082E+17,2,1,11,1,140,4,5,4,182
7.50831E+17,1,2,6,1,113,1,0,4,365
7.51028E+17,1,1,8,1,74,44,4.91,2,81
7.51408E+17,1,1,22,1,310,5,5,4,239
7.51424E+17,4,2,3,1,146,44,4.89,2,144
7.51742E+17,2,1,11,1,125,6,5,4,324
7.51987E+17,3,1,13,1,150,0,0,2,365
7.52929E+17,4,2,9,1,150,10,4.5,2,357
7.52969E+17,2,1,11,1,195,42,4.88,2,186
7.52971E+17,1,1,13,1,123,33,4.88,2,56
7.53112E+17,1,1,2,1,119,38,4.89,2,196
7.53159E+17,2,1,22,1,90,2,0,4,283
7.53781E+17,3,2,2,1,424,71,4.79,2,200
7.5381E+17,4,2.5,9,1,393,0,0,2,257
7.53948E+17,2,1,2,1,163,27,5,2,341
7.54279E+17,2,1,13,1,146,47,4.88,2,357
7.54338E+17,1,1,20,2,86,78,4.79,2,21
7.54474E+17,1,1,13,1,105,4,4.75,4,237
7.54646E+17,1,1,2,1,93,2,0,4,365
7.54652E+17,2,1,1,1,120,24,4.83,2,135
7.54818E+17,1,1,13,1,128,61,4.95,2,43
7.55118E+17,3,1,17,2,92,3,3.67,2,4
7.55164E+17,5,3,8,1,422,0,0,2,89
7.40102E+17,1,1,13,2,63,1,0,2,0
7.55245E+17,3,1,2,1,220,0,0,4,1
7.55395E+17,1,1,2,1,100,4,4.75,4,216
7.55513E+17,1,1,8,2,63,3,5,2,61
7.55514E+17,2,1,8,2,87,7,4.86,2,30
7.55886E+17,3,2,2,1,399,0,0,2,1
7.55892E+17,1,2,9,2,76,61,4.92,2,301
7.55903E+17,7,3.5,12,2,1437,0,0,2,7
7.55917E+17,1,1,6,1,116,65,4.91,2,251
7.55922E+17,3,2,13,1,150,5,5,4,266
7.56136E+17,3,2,2,1,213,79,4.9,2,122
7.56659E+17,2,1,11,1,185,44,4.86,2,189
7.56696E+17,3,2,2,1,174,50,4.7,2,294
7.56734E+17,4,3,4,1,513,13,4.69,2,272
7.423E+17,1,1,4,2,116,15,4.75,2,0
7.56871E+17,1,1,3,1,184,4,4.8,2,92
7.4269E+17,1,1.5,4,2,99,32,4.91,2,0
7.57305E+17,2,1,6,1,150,48,4.88,2,229
7.57396E+17,3,2,2,1,174,51,4.8,2,294
7.5743E+17,3,2,2,1,267,9,5,2,23
7.57439E+17,5,2,2,1,256,18,4.94,2,37
7.5744E+17,3,2,2,1,286,8,5,2,25
7.57441E+17,4,2,3,1,289,25,5,2,28
7.5745E+17,4,2.5,2,1,332,0,0,2,17
7.57484E+17,4,2,2,1,270,27,5,2,44
7.57584E+17,2,1,15,1,131,43,4.77,2,230
7.57607E+17,2,1,3,1,141,67,4.82,2,203
7.58273E+17,3,2,2,1,686,0,0,2,1
7.58955E+17,1,1,4,1,110,0,0,4,276
7.58959E+17,3,2,3,1,320,26,4.54,2,17
7.59159E+17,4,2,8,1,350,9,4.78,2,361
7.59391E+17,1,1,15,1,105,3,4.67,2,186
7.59477E+17,1,1,8,1,200,10,4.8,2,147
7.59581E+17,2,2,22,1,200,48,4.6,2,361
7.59718E+17,1,1,2,1,168,10,4.9,2,301
7.59767E+17,2,1,2,1,156,54,4.87,2,286
7.6011E+17,2,1,20,1,89,6,4.67,4,274
7.60163E+17,2,1,2,1,176,56,4.79,2,207
7.60166E+17,2,1,3,1,110,36,4.81,2,15
7.60472E+17,3,2,23,1,700,21,4.9,2,78
7.60887E+17,1,1,11,1,107,4,5,4,9
7.60957E+17,1,1,22,2,160,26,4.7,2,294
7.6104E+17,4,4,16,1,326,40,4.76,2,234
7.6105E+17,2,1,22,1,85,4,4.75,4,63
7.61612E+17,2,1.5,22,1,170,3,4.67,4,187
7.61655E+17,2,1,8,1,67,1,0,4,299
7.61701E+17,1,1,2,1,125,4,4.75,4,195
7.6227E+17,1,1,2,1,160,1,0,2,1
7.62337E+17,2,1,3,1,82,3,5,4,19
7.62391E+17,2,1,2,1,130,54,4.82,2,285
7.62415E+17,2,1,3,1,85,65,4.94,2,309
7.62489E+17,3,1,12,1,133,4,4.75,4,244
7.63016E+17,3,1,22,1,106,0,0,4,285
7.63209E+17,1,1,16,3,135,7,3.86,1,1
7.63288E+17,1,1,2,1,131,0,0,2,304
7.64443E+17,3,1,11,1,131,67,4.91,2,288
7.64503E+17,4,2,2,1,332,62,4.55,2,351
7.64819E+17,1,1,16,1,250,9,4.56,2,303
7.65067E+17,1,1,2,1,140,1,0,2,216
7.65215E+17,4,1,15,2,239,3,2.67,1,276
7.65245E+17,1,1,13,1,115,0,0,4,183
7.65276E+17,2,1,3,1,550,14,4.86,2,20
7.65334E+17,2,1,2,1,257,55,5,2,96
7.65561E+17,4,1,1,1,172,45,4.83,2,263
7.65602E+17,1,1,15,1,150,7,4.86,2,11
7.6578E+17,1,2,12,2,130,3,5,2,3
7.65955E+17,1,1,22,1,135,0,0,4,145
7.65957E+17,1,1,22,1,145,6,4.33,4,96
7.66838E+17,2,1,2,1,315,1,0,4,289
7.66857E+17,1,1,14,1,120,5,4.8,1,234
7.66978E+17,3,1,17,1,138,0,0,2,192
7.67339E+17,1,1,13,1,128,58,4.9,2,354
7.49558E+17,1,1,2,1,130,1,0,4,0
7.67428E+17,3,2,2,1,173,56,4.81,2,284
7.67706E+17,3,1,2,1,145,26,4.77,2,222
7.49926E+17,2,1,4,2,102,17,4.78,2,0
7.67932E+17,2,1,2,1,115,2,0,4,307
7.68161E+17,2,1,3,1,86,93,4.87,2,324
7.68247E+17,2,1,15,1,109,0,0,4,275
7.50101E+17,3,2,2,1,500,1,0,4,0
7.68257E+17,2,1,15,1,123,0,0,4,275
7.68398E+17,3,2,16,1,272,0,0,2,246
7.50387E+17,1,1,13,2,63,0,0,2,0
7.68398E+17,1,1,16,1,130,44,4.77,2,54
7.50395E+17,2,1,13,2,64,0,0,2,0
7.68787E+17,5,4.5,14,1,680,22,4.82,2,117
7.50432E+17,1,1,13,2,59,0,0,2,0
7.6889E+17,1,1,3,1,896,19,5,2,320
7.50441E+17,1,1,13,2,55,0,0,2,0
7.68982E+17,2,1,8,1,87,3,4.67,4,288
7.69042E+17,5,4.5,4,1,249,54,4.54,2,198
7.69863E+17,1,1.5,14,2,49,2,0,4,3
7.69926E+17,7,4,8,1,745,14,4.07,2,214
7.70037E+17,3,2,2,1,218,40,4.78,2,229
7.51173E+17,1,1,13,2,63,0,0,2,0
7.70277E+17,1,1,11,1,99,59,4.84,2,218
7.5119E+17,1,1,13,2,55,0,0,2,0
7.70366E+17,1,1,2,1,163,7,4.29,2,25
7.70379E+17,1,1,2,1,131,15,4.53,2,29
7.70388E+17,2,1,2,1,96,20,4.65,2,32
7.70395E+17,2,1,2,1,207,8,5,2,64
7.51818E+17,2,2,2,1,179,0,0,4,0
7.71362E+17,3,1,2,1,171,87,4.85,2,86
7.71487E+17,1,1,5,1,138,2,0,4,5
7.71736E+17,3,1,23,1,135,29,4.9,2,287
7.72117E+17,2,1,4,1,102,71,4.9,2,207
7.72466E+17,2,2,5,1,103,5,5,2,78
7.72478E+17,2,1,13,1,115,3,5,4,254
7.7251E+17,1,1,2,2,91,53,4.94,2,320
7.72518E+17,2,2.5,5,1,100,3,5,4,59
7.72541E+17,1,1,11,1,98,2,0,4,40
7.72588E+17,3,2.5,21,1,101,4,4.5,4,104
7.72625E+17,2,1,5,1,113,36,4.42,2,200
7.73143E+17,2,2,2,1,160,3,4.67,4,27
7.73245E+17,1,1,22,2,84,0,0,2,276
7.73284E+17,1,1,22,2,76,4,5,4,249
7.73436E+17,1,1,22,1,250,0,0,2,282
7.73503E+17,2,1,21,1,82,53,4.89,2,299
7.73939E+17,2,1,22,2,36,1,0,4,37
7.73986E+17,4,1.5,8,1,120,22,4.36,2,35
7.55102E+17,1,1,17,2,64,9,4.22,2,0
7.74015E+17,1,1,11,1,146,29,4.86,2,284
7.74028E+17,1,1,13,1,190,17,5,2,297
7.74078E+17,5,1,13,1,72,95,4.89,2,299
7.74296E+17,2,2,3,2,149,2,0,4,89
7.74742E+17,1,1,13,1,138,49,4.98,2,202
7.74764E+17,1,1,22,1,145,0,0,4,1
7.74867E+17,2,1,3,1,104,37,4.62,2,320
7.74914E+17,1,1,6,1,120,1,0,2,295
7.75138E+17,4,1.5,6,1,225,63,4.71,2,26
7.75334E+17,3,1,18,1,141,32,4.25,2,217
7.75774E+17,1,1,11,1,93,2,0,4,280
7.76053E+17,1,1,2,1,240,41,4.74,2,337
7.76166E+17,3,2,9,1,207,25,4.88,2,228
7.76514E+17,2,2,2,1,172,58,4.86,1,253
7.76733E+17,1,1,1,1,154,26,4.96,2,287
7.76889E+17,2,1,21,1,82,64,4.67,2,287
7.77106E+17,3,2,2,1,250,71,4.99,2,328
7.77596E+17,2,1,7,1,69,3,4.67,4,58
7.77604E+17,2,1,2,1,156,36,4.95,2,357
7.77612E+17,2,2,13,1,160,2,0,4,187
7.77621E+17,1,1,23,2,89,24,4.63,2,58
7.7767E+17,2,1,22,1,320,0,0,4,276
7.7768E+17,2,1,2,1,175,3,5,4,152
7.77802E+17,1,1,2,1,299,31,4.97,2,163
7.77846E+17,1,1,2,2,140,0,0,4,1
7.79058E+17,2,1,4,2,88,4,4.75,2,293
7.79078E+17,1,1,2,1,123,74,4.73,2,172
7.7919E+17,4,1,8,1,200,1,0,2,38
7.79193E+17,2,2,2,1,302,52,4.87,2,356
7.79217E+17,2,2.5,16,2,238,2,0,2,185
7.79642E+17,1,1,8,2,73,44,4.91,2,155
7.79888E+17,3,2,7,1,199,35,4.8,2,174
7.79916E+17,5,3,17,1,514,16,4.94,2,343
7.80351E+17,2,1,15,1,40,66,4.76,2,302
7.80399E+17,1,1,2,1,158,64,4.74,2,199
7.80461E+17,2,1,8,1,120,33,4.64,2,59
7.80469E+17,2,1,15,1,203,39,4.9,2,196
7.80478E+17,1,1,5,1,150,0,0,4,19
7.80599E+17,2,1,11,1,165,7,5,2,212
7.80705E+17,1,1,11,1,159,58,4.88,2,167
7.81274E+17,2,1.5,7,1,109,40,4.9,2,94
7.81314E+17,1,1,3,1,116,61,4.8,2,35
7.81526E+17,2,1,2,1,174,49,4.78,2,329
7.81945E+17,1,1,22,1,153,32,4.94,2,281
7.82099E+17,3,2.5,2,1,560,10,4.6,2,218
7.8211E+17,2,2,2,1,300,1,0,2,218
7.82679E+17,2,1,2,1,270,0,0,4,109
7.82685E+17,2,1,2,1,270,1,0,4,109
7.82692E+17,3,2,2,1,395,1,0,4,34
7.827E+17,3,2,2,1,395,1,0,4,33
7.82706E+17,3,2,2,1,395,2,5,4,33
7.8273E+17,1,1,2,1,260,1,0,4,23
7.82732E+17,2,1,11,1,96,5,5,4,205
7.63771E+17,1,1,13,2,41,3,3,2,0
7.82736E+17,1,1,2,1,260,1,0,4,24
7.82741E+17,1,1,2,1,240,2,0,4,23
7.82746E+17,2,1,11,1,82,2,0,4,15
7.82746E+17,1,1,2,1,240,3,5,4,23
7.8286E+17,3,1,11,1,225,68,4.76,2,100
7.82975E+17,1,1,13,1,120,0,0,4,96
7.82997E+17,2,1,5,1,120,0,0,2,235
7.83391E+17,2,2,22,1,215,1,0,4,276
7.83441E+17,2,1,23,1,79,25,4.5,2,285
7.8345E+17,2,1,8,1,168,45,4.87,2,269
7.83985E+17,4,2.5,16,1,149,61,4.81,2,95
7.84265E+17,2,1,13,1,107,48,4.71,2,289
7.84894E+17,2,1,8,1,88,55,4.8,2,185
7.85141E+17,1,1,13,1,97,25,4.56,2,288
7.8516E+17,2,1,23,2,70,15,4,2,275
7.85568E+17,1,1,4,1,104,3,5,4,276
7.85587E+17,1,1,23,2,59,25,4.24,2,187
7.86037E+17,2,1,23,2,89,24,4.6,2,276
7.86043E+17,1,1,23,2,49,11,4.27,1,196
7.86275E+17,1,1,13,1,109,4,5,2,34
7.86317E+17,2,2,2,1,150,1,0,4,110
7.86429E+17,1,1,10,2,59,32,4.88,2,219
7.86469E+17,3,2,16,1,199,20,4.85,2,285
7.86555E+17,1,1,4,2,119,0,0,1,2
7.87071E+17,4,2,8,1,356,37,4.92,2,139
7.87246E+17,2,2,2,1,551,14,5,2,365
7.87675E+17,1,1,11,2,80,0,0,4,216
7.87962E+17,1,1,2,1,100,3,4.67,4,31
7.88322E+17,4,2,2,1,265,46,4.74,2,206
7.8853E+17,2,2.5,2,1,305,2,0,4,64
7.88547E+17,1,1,2,1,350,0,0,4,1
7.88673E+17,2,1,6,1,150,3,4.67,4,203
7.89194E+17,2,1,22,1,55,40,4.78,2,324
7.89461E+17,2,1,2,1,202,55,4.93,2,258
7.89766E+17,2,1,21,1,216,0,0,4,200
7.89806E+17,3,3,3,1,664,1,0,2,12
7.70274E+17,3,3,13,1,350,0,0,4,0
7.89875E+17,1,0.5,9,2,75,2,0,4,243
7.90553E+17,2,1.5,2,1,180,58,4.83,2,299
7.90584E+17,1,1,8,2,88,75,4.92,2,24
7.90859E+17,3,1,7,1,185,20,4.55,2,365
7.91506E+17,3,2,2,1,237,43,5,2,343
7.91512E+17,1,1,22,1,100,4,5,4,48
7.91694E+17,2,1,2,1,150,24,4.92,2,362
7.92039E+17,2,1,22,2,260,11,5,1,51
7.92166E+17,1,1,13,1,189,3,5,4,31
7.92768E+17,2,1,15,1,119,43,4.86,2,297
7.92768E+17,2,1,2,1,120,27,4.93,1,362
7.92792E+17,1,1,2,1,200,0,0,4,1
7.92835E+17,2,2,3,1,188,17,4.41,2,359
7.92883E+17,2,2,2,1,215,0,0,4,1
7.92999E+17,2,1,22,1,100,5,4.8,4,23
7.9302E+17,2,2.5,2,1,285,1,0,4,32
7.93063E+17,3,1,2,1,162,64,4.86,2,214
7.93385E+17,2,2,2,1,217,0,0,4,203
7.73216E+17,1,1,14,2,50,2,0,4,0
7.93495E+17,1,1,18,1,135,48,4.78,2,357
7.93506E+17,2,1,15,2,114,23,5,2,187
7.93626E+17,2,1,20,1,163,57,4.74,2,26
7.93848E+17,1,1,15,1,59,16,4.81,2,343
7.93862E+17,3,2,8,1,124,37,4.92,2,365
7.9428E+17,6,5,11,1,900,0,0,2,9
7.94393E+17,1,1,15,2,62,35,4.97,2,280
7.95686E+17,2,1.5,2,1,145,0,0,4,333
7.95722E+17,2,1,11,1,133,3,4.75,4,48
7.95747E+17,1,1,11,1,78,4,5,4,197
7.96462E+17,2,1,22,1,141,6,5,4,78
7.97051E+17,1,1,15,2,44,8,5,2,353
7.9715E+17,2,1,16,1,162,9,4.22,2,258
7.9743E+17,1,1,19,1,152,64,4.97,2,320
7.97818E+17,3,2,2,1,212,1,0,4,182
7.97992E+17,3,2,2,1,144,15,4.44,2,295
7.98013E+17,3,2,2,1,173,82,4.87,2,259
7.98028E+17,2,1,2,1,120,37,4.81,2,17
7.9822E+17,3,2,2,1,175,36,4.86,2,363
7.98248E+17,3,1,2,1,156,83,4.56,2,121
7.98604E+17,4,3.5,21,1,445,13,4.69,2,282
7.98767E+17,2,1,2,1,200,47,4.9,2,365
7.98863E+17,1,1,3,1,115,54,4.76,2,208
7.9889E+17,1,1,16,1,101,58,4.79,2,67
7.99278E+17,2,2.5,13,1,2888,0,0,4,1
8.00236E+17,2,1,2,1,104,2,0,4,329
8.00247E+17,1,1,14,3,48,0,0,4,9
8.00433E+17,1,1,22,1,205,0,0,1,365
8.00685E+17,1,1,16,1,38,20,4.85,2,30
8.008E+17,3,2.5,12,1,181,22,4.5,2,23
8.00936E+17,1,1,22,1,323,31,4.9,2,26
8.0097E+17,7,3,7,1,490,13,5,2,54
8.01024E+17,3,2,13,1,426,0,0,4,1
7.78303E+17,2,1.5,2,1,220,0,0,4,0
8.0109E+17,4,2,2,1,339,20,4.81,2,268
8.0111E+17,2,1,6,1,243,35,4.97,2,290
8.0141E+17,3,1,4,1,275,7,5,2,22
8.01528E+17,1,1,22,1,125,4,4.75,4,174
8.01579E+17,6,3,17,1,550,12,4.92,2,8
8.02187E+17,2,1,16,1,205,11,4.55,2,284
8.02284E+17,1,1,2,1,198,55,4.82,2,361
8.02916E+17,1,1,1,1,99,43,4.95,2,199
8.02919E+17,1,1,21,2,89,30,4.52,2,204
8.02927E+17,1,1,21,2,69,43,4.81,2,313
8.02953E+17,1,1,21,2,69,25,4.85,2,294
8.03669E+17,1,1,11,1,98,42,4.69,2,76
8.03684E+17,2,1,11,1,187,58,4.91,2,87
8.03768E+17,1,1,5,1,73,2,0,4,9
8.03787E+17,2,2.5,5,1,186,5,4.8,4,90
8.0382E+17,1,1,2,1,169,5,4.2,2,365
8.04059E+17,1,1,15,1,171,17,4.88,2,291
8.04272E+17,3,1,16,1,320,7,5,2,241
8.04758E+17,1,1,22,1,94,0,0,4,9
8.05064E+17,2,1,11,1,229,31,4.94,2,301
8.0521E+17,2,1,2,1,110,67,4.91,2,333
8.05315E+17,1,1,13,1,169,5,5,4,6
7.8214E+17,4,2,11,1,329,1,0,4,0
8.05422E+17,2,1,21,1,156,29,4.55,2,357
8.05872E+17,3,1,21,1,278,13,4.31,2,10
7.82594E+17,2,1,2,1,260,2,0,1,0
8.05886E+17,1,2,6,1,236,0,0,4,205
7.82612E+17,2,2,2,2,385,1,0,4,0
8.05891E+17,1,1,7,2,39,2,0,4,36
8.05901E+17,1,1,13,2,90,16,4.69,2,1
8.05934E+17,2,3,8,1,299,15,4.93,2,354
8.05947E+17,6,4,16,1,542,19,4.95,2,339
8.05964E+17,1,1,2,1,125,51,4.9,2,49
8.0627E+17,4,2,23,1,677,0,0,2,245
8.06444E+17,2,1,7,1,80,37,4.32,2,248
7.82712E+17,3,1,2,1,385,1,0,4,0
8.07129E+17,2,1,6,1,164,10,4.7,2,362
7.82726E+17,3,1,2,1,385,2,0,4,0
8.07129E+17,6,2,6,1,414,0,0,2,167
8.07363E+17,1,1,22,1,200,12,4.58,2,308
8.07415E+17,1,1,11,1,127,3,4.67,4,72
8.07436E+17,1,1,11,1,150,4,4.75,4,72
8.07558E+17,2,1,3,1,105,1,0,2,207
8.07957E+17,1,1,16,3,135,0,0,1,1
8.07993E+17,1,1,16,3,135,1,0,1,1
8.08064E+17,1,1,3,1,799,42,4.79,2,93
8.08132E+17,2,1,20,2,57,16,4.88,2,185
8.08175E+17,1,1,16,1,63,23,4.71,2,36
8.0822E+17,1,1,16,1,300,6,4.5,2,326
8.08237E+17,1,1,2,1,112,0,0,4,7
8.08688E+17,1,1,14,1,220,21,4.95,2,325
8.08701E+17,2,2,5,1,310,2,0,4,60
8.08844E+17,2,2,20,1,100,0,0,4,365
8.08876E+17,2,1,2,1,180,43,5,2,316
8.09538E+17,1,1,1,1,207,17,5,2,292
8.0968E+17,1,1.5,13,2,170,40,4.9,2,10
8.1037E+17,3,3,7,1,238,42,4.83,2,283
8.10923E+17,3,2,2,1,209,19,4.58,2,357
8.11139E+17,1,1,15,2,56,31,4.97,2,297
8.1165E+17,1,1,3,1,90,0,0,4,141
8.11786E+17,1,1,15,2,80,62,4.87,2,14
8.11792E+17,6,2,4,2,183,25,4.72,2,238
8.12319E+17,1,1,11,1,120,2,0,4,210
8.12424E+17,5,4.5,15,1,704,0,0,2,264
8.12686E+17,2,1.5,23,1,214,19,4.68,2,344
8.12699E+17,3,2,3,1,186,59,4.73,2,287
7.87498E+17,1,1,13,2,59,0,0,2,0
8.13132E+17,2,1,2,1,169,3,4,4,28
7.87513E+17,1,1,13,2,59,0,0,2,0
8.13135E+17,4,2.5,23,1,545,4,5,2,110
7.87525E+17,1,1,13,2,47,0,0,2,0
8.13141E+17,4,2,7,1,258,30,4.87,2,64
8.13206E+17,1,1,13,1,129,4,4.5,4,42
7.87828E+17,1,1,15,1,150,5,4.8,4,0
8.13299E+17,2,1,4,1,125,1,0,4,242
8.13527E+17,2,2,22,1,349,17,5,2,56
8.13865E+17,2,1,16,1,131,0,0,4,316
8.13894E+17,3,1,18,1,131,5,5,2,359
8.14538E+17,1,1,14,1,120,0,0,4,365
8.14539E+17,1,1,2,1,260,0,0,4,96
8.1456E+17,1,1,2,1,99,1,0,4,77
8.14597E+17,1,1,11,1,152,0,0,4,335
8.15224E+17,1,1,16,1,65,6,4.5,1,1
8.15258E+17,4,3.5,21,1,445,28,4.76,2,282
8.15493E+17,3,2,2,1,288,69,4.97,2,339
8.16157E+17,2,1,23,1,100,0,0,4,305
7.90747E+17,1,1,13,2,39,3,2.67,2,0
8.16314E+17,2,1,7,1,93,20,5,2,95
8.16608E+17,3,1,2,1,144,40,4.85,2,287
8.16757E+17,2,1.5,11,1,33,3,5,4,204
8.16836E+17,1,1,12,2,52,14,4.2,2,282
8.1699E+17,2,1,4,2,110,11,5,2,26
8.17333E+17,1,1,13,1,115,1,0,4,1
8.17477E+17,4,2,2,1,281,19,4.9,2,42
8.17503E+17,1,1,8,1,100,4,3.75,2,352
8.17542E+17,2,2,13,1,145,2,4.33,4,364
8.17576E+17,1,1,16,1,225,14,5,2,297
8.1822E+17,1,1,22,1,175,0,0,2,365
8.18347E+17,2,1,9,1,195,32,5,2,145
8.18452E+17,1,1,11,1,166,20,4.81,2,319
8.18457E+17,1,1,8,1,73,4,5,4,177
8.18776E+17,1,1,12,1,85,0,0,4,32
8.18888E+17,1,1,4,2,89,15,4.87,2,95
8.1889E+17,1,1,4,2,76,18,4.94,2,112
8.18892E+17,1,1,4,2,94,11,5,2,13
8.18895E+17,1,1,4,2,99,10,4.8,2,4
8.18926E+17,1,1,4,2,87,37,4.78,2,185
8.18953E+17,1,1,22,1,160,0,0,4,365
8.18969E+17,2,2,22,1,187,0,0,4,365
8.1932E+17,2,2,2,1,150,68,4.56,2,267
8.19527E+17,8,3.5,6,1,376,0,0,2,216
8.19886E+17,3,2,22,1,228,61,4.92,2,204
8.20384E+17,2,2,2,1,250,1,0,4,3
8.20974E+17,1,1,2,1,116,62,4.75,1,219
8.21058E+17,3,2,2,1,150,4,4.5,2,79
8.21278E+17,3,2,22,1,628,60,4.97,2,210
8.21331E+17,3,1,11,1,399,28,4.79,2,347
8.21613E+17,2,1,13,1,120,37,4.87,2,233
8.21741E+17,2,1,17,1,125,2,0,4,107
8.2177E+17,1,1,11,1,48,3,5,4,60
8.21811E+17,1,1,18,1,169,3,5,4,227
8.21911E+17,2,1,21,1,100,0,0,4,140
8.21921E+17,1,1,13,1,120,36,4.94,2,187
8.21987E+17,3,1,2,1,136,63,4.63,2,183
8.22017E+17,2,2,13,1,280,23,4.96,2,328
8.22442E+17,2,2,2,1,235,3,5,4,156
8.22613E+17,3,1,21,1,89,4,4.75,4,351
7.99266E+17,1,1,13,2,39,2,0,2,0
8.23136E+17,1,1,15,2,76,0,0,2,121
8.23337E+17,3,2.5,13,1,333,27,4.85,2,139
8.23355E+17,2,1,13,1,119,30,4.97,2,28
8.23447E+17,1,1,15,2,43,0,0,4,285
8.23555E+17,2,1,2,1,124,36,4.75,2,191
8.24109E+17,4,2,17,2,358,0,0,2,185
8.24122E+17,1,1,17,2,158,1,0,2,185
8.24229E+17,1,1,2,1,144,62,4.86,2,339
8.24783E+17,2,1,7,1,171,29,5,2,312
8.24951E+17,1,1,15,1,135,14,5,2,1
8.26156E+17,3,4,2,1,500,0,0,4,131
8.26664E+17,2,1,2,1,199,42,4.81,2,288
8.27076E+17,1,1,11,1,241,26,4.92,2,8
8.27469E+17,4,2.5,13,1,315,2,0,2,51
8.27493E+17,2,2,23,1,148,41,4.95,2,251
8.27667E+17,1,1,2,1,125,38,4.92,2,348
8.27679E+17,3,1.5,15,1,140,45,4.47,2,325
8.27769E+17,3,3,22,1,300,0,0,4,184
8.27828E+17,4,2,2,1,236,55,4.93,1,332
